srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,class,label
0.0.0.0,68,255.255.255.255,67,17,2,656,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,3806955,0,0,0,0,3806955,3806955,3806955,0,1,328,0,0,0,0,0,0,48,0,0,3
10.0.0.2,33877,10.0.0.3,5004,17,93,126108,0,0,1356,1356,1356,0,-1,-1,-1,0,53030,56260,59728,771,0,0,0,0,5175994,5175994,5175994,5175994,0,0,0,0,0,93,126108,0,0,0,0,0,0,1868,0,0,3
10.0.0.2,33878,10.0.0.3,5005,17,1,88,0,0,88,88,88,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,28,0,0,3
10.0.0.2,33877,10.0.0.3,5004,17,97,131532,0,0,1356,1356,1356,0,-1,-1,-1,0,5705,56266,106559,7335,0,0,0,0,5401546,5401546,5401546,5401546,0,0,0,0,0,97,131532,0,0,0,0,0,0,1948,0,0,3
10.0.0.2,33878,10.0.0.3,5005,17,1,88,0,0,88,88,88,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,28,0,0,3
10.0.0.2,33877,10.0.0.3,5004,17,100,135600,0,0,1356,1356,1356,0,-1,-1,-1,0,53859,56254,58877,693,0,0,0,0,5569225,5569225,5569225,5569225,0,0,0,0,0,100,135600,0,0,0,0,0,0,2008,0,0,3
10.0.0.1,53387,10.0.0.2,5005,17,1,88,0,0,88,88,88,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,28,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,95,128820,0,0,1356,1356,1356,0,-1,-1,-1,0,53429,56258,59254,894,0,0,0,0,5288332,5288332,5288332,5288332,0,0,0,0,0,95,128820,0,0,0,0,0,0,1908,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,100,135600,0,0,1356,1356,1356,0,-1,-1,-1,0,51126,56292,61466,998,0,0,0,0,5572924,5572924,5572924,5572924,0,0,0,0,0,100,135600,0,0,0,0,0,0,2008,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,98,132888,0,0,1356,1356,1356,0,-1,-1,-1,0,52952,56263,59677,739,0,0,0,0,5457550,5457550,5457550,5457550,0,0,0,0,0,98,132888,0,0,0,0,0,0,1968,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
10.0.0.1,53386,10.0.0.2,5004,17,10,13560,0,0,1356,1356,1356,0,-1,-1,-1,0,54603,56318,58101,897,0,0,0,0,506867,506867,506867,506867,0,0,0,0,0,10,13560,0,0,0,0,0,0,208,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
